"ID","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","CNT_FAM_MEMBERS","AGE","AMT_INCOME_TOTAL_LOG","INCOME_PER_FAMILY_MEMBER_LOG","EMPLOYMENT_RATIO","CREDIT_MATURITY","INCOME_PER_AGE_LOG","target_class","CODE_GENDER_M","NAME_INCOME_TYPE_Commercial.associate","NAME_INCOME_TYPE_State.servant","NAME_INCOME_TYPE_Working","NAME_EDUCATION_TYPE_Higher.education","NAME_EDUCATION_TYPE_Secondary...secondary.special","NAME_FAMILY_STATUS_Civil.marriage","NAME_FAMILY_STATUS_Married","NAME_FAMILY_STATUS_Separated","NAME_FAMILY_STATUS_Single...not.married","NAME_HOUSING_TYPE_House...apartment","OCCUPATION_TYPE_Core.staff","OCCUPATION_TYPE_Drivers","OCCUPATION_TYPE_Laborers","OCCUPATION_TYPE_Managers","OCCUPATION_TYPE_Retired","OCCUPATION_TYPE_Sales.staff","OCCUPATION_TYPE_Unknown"
"5690609",0,0,0,0,0,0,0,0.13696928635953,0.384696474166644,0.58269394350681,0.0350354586115148,0.167604652409283,0.475854751402261,2,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"5198356",0,1,0.142857142857143,0,0,0,0.25,0.436201445347787,0.429151476150035,0.427322766347413,0.0300361161210484,0.447553197191403,0.440315508243805,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"5668161",1,0,0.142857142857143,0,1,0,0.25,0.207938121047877,0.189295031343679,0.213654942346928,0.226319895210989,0.152864876453878,0.285226914799636,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"5037222",0,1,0.285714285714286,0,0,0,0.375,0.209406052393857,0.384696474166644,0.336666299533753,0.44040082020988,0.0637830304979364,0.454767984072641,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6460235",0,0,0,1,0,0,0.125,0.605916892502258,0.358094170109738,0.435981618018831,0.415124443814947,0.341105215200729,0.347273423629981,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"6196221",1,0,0.142857142857143,0,0,0,0.25,0.508807588075881,0.648019207935692,0.622295827779658,0.613523374251278,0.152543281342124,0.616638919455844,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"6263922",0,0,0.142857142857143,1,0,0,0.25,0.266316621499548,0.384696474166644,0.387721276452377,0.191635029001726,0.215415125690089,0.439832151131413,3,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"6189314",0,1,0,0,1,0,0.125,0.790085817524842,0.327384092147663,0.40862432298776,0,0.800718229082918,0.292034480578482,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5116085",0,1,0.142857142857143,0,0,0,0.25,0.469907407407407,0.522786457283075,0.510735098436851,0.0508712420259878,0.466473709599614,0.515092738383616,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"5089818",1,1,0.142857142857143,0,1,0,0.25,0.292852303523035,0.46547389080058,0.459679628550482,0.102990651187385,0.27951975129978,0.503547308972845,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"5051190",1,0,0.285714285714286,0,0,0,0.375,0.140582655826558,0.374477752424887,0.327563303306444,0.136532365316116,0.132818781154526,0.465851245987003,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"5900874",0,0,0,0,0,0,0,0.865853658536585,0.358094170109738,0.558995792125638,0.0581944484585579,0.822640295867503,0.308242478695508,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"6046799",0,1,0,0,1,0,0.125,0.896285004516712,0.29106182506756,0.376267592242842,0,0.901538296617891,0.245911201453874,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5653875",0,1,0,0,1,0,0,0.922820686540199,0.408161385806057,0.603597209140761,0,0.926729913705312,0.344289202445126,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"6086953",0,1,0,0,0,0,0,0.537996838301716,0.358094170109738,0.558995792125638,0.164887906458368,0.455753872541137,0.359107800675011,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
"6395677",1,1,0.428571428571429,1,0,0,0.5,0.207429990966576,0.496184074170315,0.396380099954212,0.380182174399684,0.0877954655089242,0.552287949608221,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
"5424695",1,1,0.142857142857143,1,0,0,0.25,0.613934056007227,0.327384092147663,0.336666299533753,0.714977183317684,0.13919708420432,0.319220912840022,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
"6184884",0,1,0,0,0,0,0,0.649107949412827,0.327384092147663,0.531638309295729,0.235379446962217,0.498633220775044,0.313440585707133,7,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"5029574",1,1,0,0,0,1,0.125,0.4789972899729,0.408161385806057,0.480582784634574,0.180577505057664,0.396794768719515,0.413633976912736,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"5951648",0,1,0,0,1,0,0.125,0.491418247515808,0.29106182506756,0.376267592242842,0.219006553424654,0.383662968322881,0.309421448968089,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"5009946",1,1,0.285714285714286,0,0,0,0.375,0.293642728093948,0.246607044439218,0.213654942346928,0.499351859139356,0.0908506190705901,0.312994032845179,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"5794924",1,0,0,0,0,0,0,0.12573396567299,0.54625143041044,0.72661207184841,0.0496732860589699,0.151846491933323,0.619900735642223,7,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"6112910",0,1,0,0,0,0,0,0.883186540198735,0.429151476150035,0.622295827779658,0,0.889103285630058,0.367724228384336,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"5062092",1,0,0,1,1,0,0,0.151422764227642,0.384696474166644,0.58269394350681,0.253632695942539,0.0972825213056761,0.471437306017659,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"6583323",0,1,0,0,1,0,0.125,0.762308039747064,0.369164868198887,0.445843675769968,0,0.774347429919065,0.332382026011458,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5824401",0,1,0,0,0,0,0.125,0.551716350496838,0.327384092147663,0.40862432298776,0.779923865629816,0.0675885726536956,0.329943218728604,7,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"5677554",0,1,0.142857142857143,0,0,0,0.25,0.474932249322493,0.429151476150035,0.427322766347413,0.812338753559226,0.0152221686230369,0.4326737018357,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"5197235",1,1,0,0,1,0,0.125,0.672199638663053,0.522786457283075,0.58269394350681,0,0.688803130192421,0.479698427976521,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
"6297612",0,1,0,0,1,0,0.125,0.644308943089431,0.429151476150035,0.499281315633438,0.317334562573461,0.436511765021172,0.402725412196837,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"6184854",0,1,0,0,0,0,0,0.412996838301716,0.358094170109738,0.558995792125638,0.333992262563755,0.25657929999464,0.383256845578095,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"6111454",0,0,0.428571428571429,1,1,0,0.5,0.304821589882565,0.358094170109738,0.27336761601549,0.407063969886439,0.142520233692448,0.407272741391448,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"5361859",0,1,0.142857142857143,0,0,0,0.25,0.373983739837398,0.246607044439218,0.264708933358816,0.0864514295963975,0.359757731682478,0.294581196958254,7,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"6139686",0,1,0,0,0,0,0,0.832260614272809,0.202152374487569,0.420078040061732,0,0.840756820496328,0.177233717189411,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"6693238",1,1,0,1,1,0,0.125,0.440661698283649,0.327384092147663,0.40862432298776,0.076610703132697,0.424880741812724,0.350905585563407,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"6759088",0,1,0,0,0,0,0.125,0.408536585365854,0.189295031343679,0.285611651254969,0.0432178261970905,0.414536099051294,0.237393204849514,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"5343476",0,0,0,0,0,1,0,0.188177506775068,0.384696474166644,0.58269394350681,0.214958796314126,0.141716245913062,0.460686427843083,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"6485318",1,0,0.142857142857143,0,0,0,0.25,0.712116079494128,0.327384092147663,0.336666299533753,0.219266549475603,0.560754676528917,0.303545165657705,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
"5155174",0,1,0,0,0,0,0,0.910343270099368,0.408161385806057,0.603597209140761,0,0.914884493755695,0.345903244618928,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"5427633",0,0,0,0,0,0,0.125,0.649390243902439,0.455255149641608,0.52253517469168,0.383299857593651,0.393096424934341,0.424606608572221,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
"6137694",0,1,0.285714285714286,1,0,0,0.375,0.248927280939476,0.127506254381394,0.107561131965205,0.310867901204629,0.147719354665809,0.220595855733175,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"6241446",0,0,0,0,0,0,0,0.0483288166214995,0.202152374487569,0.420078040061732,0.191415549673121,0.0363938468135284,0.34695339026802,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"5371967",0,0,0,1,0,0,0.125,0.631662149954833,0.384696474166644,0.459679628550482,0.11738816153406,0.567776169802219,0.366126809385418,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6112216",1,1,0.142857142857143,1,0,0,0.25,0.297538392050587,0.189295031343679,0.213654942346928,0.155322115411099,0.258508870665166,0.26221721141547,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6288853",0,1,0,0,1,0,0,0.51490514905149,0.384696474166644,0.58269394350681,0.21420690682239,0.405531435922174,0.386459608971373,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"5772995",1,1,0,0,0,0,0.125,0.703760162601626,0.358094170109738,0.435981618018831,0.160532603533132,0.598166907863,0.331532085853803,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"5092031",0,1,0.285714285714286,0,0,0,0.25,0.417118337850045,0.522786457283075,0.510735098436851,0.487955646494431,0.173339765235568,0.52565556469549,7,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"5796759",0,0,0,0,0,1,0,0.613425925925926,0.358094170109738,0.558995792125638,0.322913634270633,0.409872969930857,0.346013341999792,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5706755",1,1,0,0,0,0,0.125,0.880024841915086,0.327384092147663,0.40862432298776,0,0.886101731253685,0.279642610258929,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5118463",1,0,0.285714285714286,1,0,0,0.375,0.601738934056007,0.46547389080058,0.40862432298776,0.0863760179658967,0.562898643940612,0.44137220563097,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"5832833",1,1,0,0,0,1,0,0.0522809394760614,0.384696474166644,0.58269394350681,0.157509321106913,0.0503832341748406,0.504280254086086,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"5307411",0,0,0,0,0,0,0,0.0767841011743451,0.408161385806057,0.603597209140761,0.189040288083155,0.0605670793803934,0.515976635591047,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"5822844",0,1,0,1,1,0,0.125,0.508017163504968,0.225617101665063,0.317968031450055,0.156900377437456,0.435546979685909,0.249396368629323,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"6434484",1,0,0.142857142857143,1,0,0,0.25,0.0532407407407407,0.320630190063355,0.330649806305081,0.139632209631794,0.0568687355952189,0.448203510711592,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"6060583",0,0,0.142857142857143,0,0,0,0.25,0.247177055103884,0.46547389080058,0.459679628550482,0.0269930696123715,0.273248646620571,0.514975874386815,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"5126183",0,0,0,0,1,1,0.125,0.775519421860885,0.256327039084719,0.345325076086693,0,0.786889639277483,0.232342252103405,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5029076",0,1,0.142857142857143,0,0,0,0.125,0.150406504065041,0.327384092147663,0.40862432298776,0.0839930080860249,0.161333547730074,0.42189340000895,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"5929328",0,1,0.285714285714286,0,0,1,0.375,0.244184733514002,0.327384092147663,0.285611651254969,0.0900190311104487,0.242429115077451,0.395639152751913,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"6229119",0,1,0,0,0,0,0.125,0.544884823848238,0.50992896656948,0.571240127838394,0.0903709352298544,0.509621053759983,0.489933301263858,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"6007771",0,1,0,0,0,0,0.125,0.693258807588076,0.246607044439218,0.336666299533753,0.912986712448871,0.0293187543549337,0.236209187178059,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"5369350",0,1,0,0,0,0,0,0.794658988256549,0.246607044439218,0.459679628550482,0.0312939019478278,0.779653749263011,0.221146994394753,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"5436572",0,1,0.285714285714286,1,0,0,0.375,0.153850496838302,0.333916516077794,0.29143080836999,0.415505542669246,0.0369298386664523,0.426537264923478,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"5838933",0,0,0,0,0,0,0.125,0.155544263775971,0.448139331023075,0.516196209572281,0.0532279699620264,0.177788497614836,0.52538362499958,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"6755139",0,1,0,1,0,0,0,0.704607046070461,0.408161385806057,0.603597209140761,0.0613843319043408,0.673420164013507,0.374945223984133,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"6109618",0,0,0,0,1,0,0.125,0.761009485094851,0.522786457283075,0.58269394350681,0,0.77311464865734,0.466184980043594,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"6463736",0,1,0,0,0,0,0.125,0.181910569105691,0.408161385806057,0.480582784634574,0.0264504920843214,0.212681567240178,0.482883485640696,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"6090243",0,1,0.142857142857143,1,1,0,0.25,0.192411924119241,0.384696474166644,0.387721276452377,0.0587917329705446,0.209197620196173,0.45948963513926,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"6368664",1,1,0,0,0,1,0.125,0.749153116531165,0.39441652151566,0.468338499001723,0.156715299044155,0.639384681352843,0.356276920351662,3,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
"5509009",0,1,0,0,0,0,0.125,0.56029810298103,0.399104302280505,0.472514496578851,0.331942707883752,0.364956852655839,0.390799790084299,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"5724680",0,0,0,0,0,1,0.125,0.410343270099368,0.429151476150035,0.499281315633438,0.0329942854765073,0.421879187436351,0.445611799706013,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"5079043",1,0,0,0,0,0,0.125,0.945178410117434,0.246607044439218,0.336666299533753,0,0.947955191081095,0.200958293563598,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5178014",1,1,0,0,1,0,0,0.614611562782294,0.408161385806057,0.603597209140761,0.652604631889747,0.182666023476443,0.389359613955836,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"6633040",1,0,0.142857142857143,0,0,0,0.25,0.35473125564589,0.384696474166644,0.387721276452377,0.154028098255436,0.307552125207697,0.418915375241974,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"5989137",0,1,0,0,1,0,0,0.195121951219512,0.30639406739053,0.512939749083612,0.293449942234432,0.114970252452163,0.3906215050008,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"5332013",0,1,0,0,0,0,0,0.811483739837398,0.214230002399209,0.430837162804005,0,0.821032320308731,0.190623128819107,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"6499196",1,0,0,0,1,0,0.125,0.63939701897019,0.214230002399209,0.307824181762035,0.229737201498949,0.49493487698987,0.216627338728718,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6296525",0,1,0,0,0,0,0.125,0.839882565492321,0.29106182506756,0.376267592242842,0,0.8479927105108,0.253480730003185,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"6586401",0,1,0,0,0,0,0.125,0.67236901535682,0.384696474166644,0.459679628550482,0.351625137349383,0.432170231012489,0.359564011266953,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"5703100",1,0,0,0,0,0,0.125,0.340955284552846,0.429151476150035,0.499281315633438,0.324452129610522,0.209090421825588,0.460680022971086,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"5223472",1,0,0,1,0,0,0,0.0694444444444444,0.29106182506756,0.499281315633438,0.0751107075283382,0.0919226027764378,0.416685164186256,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
"5823818",1,0,0,0,0,0,0,0.366587624209575,0.327384092147663,0.531638309295729,0.207614951829029,0.289382001393579,0.366445612524735,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"6396062",0,1,0,0,0,0,0.125,0.449582204155375,0.429151476150035,0.499281315633438,0.400051422120066,0.244733880045023,0.437637128361269,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"6070350",0,1,0,0,0,1,0.125,0.57226738934056,0.346371893358675,0.425539121320112,0.309048428085456,0.388862089296243,0.342840728240472,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"6211372",0,1,0.142857142857143,0,1,0,0.125,0.480634598012647,0.358094170109738,0.435981618018831,0.124022135950639,0.432223830197781,0.369773679968498,7,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
"5415575",0,1,0.285714285714286,0,0,0,0.375,0.410569105691057,0.429151476150035,0.376267592242842,0.118052812043199,0.374819102749638,0.445564835976871,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"5950047",0,1,0.142857142857143,0,1,0,0.125,0.287432249322493,0.327384092147663,0.40862432298776,0.047870771329827,0.300852227046149,0.384753645459083,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"6486183",1,1,0,0,1,0,0,0.333615627822945,0.29106182506756,0.499281315633438,0.671777133676024,0.0285147665755481,0.342248384688883,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"5864173",1,0,0,0,0,0,0,0.557249322493225,0.35231923681397,0.553851303769797,0.366600893341873,0.340086830680174,0.350647881860812,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
"6509215",1,1,0,0,0,0,0.125,0.828703703703704,0.29106182506756,0.376267592242842,0,0.837380071822908,0.255021110747025,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5995576",0,1,0,0,1,0,0.125,0.707655826558266,0.246607044439218,0.336666299533753,0.176119546368778,0.589698236586804,0.23398912057553,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"6045907",0,0,0,1,0,0,0,0.638888888888889,0.29106182506756,0.499281315633438,0.0999335447094605,0.586428686283968,0.283514207199482,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"5408195",0,0,0,1,0,0,0.125,0.587341915085817,0.327384092147663,0.40862432298776,0.406525424639907,0.334405317039181,0.323722703615595,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"5137011",0,0,0,1,1,1,0.125,0.803974706413731,0.429151476150035,0.499281315633438,0.278392601975949,0.586160690357507,0.3785654791369,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"6412160",0,1,0,1,0,0,0,0.612014453477868,0.236388380948667,0.450576528541013,0.353491327408696,0.387736506405103,0.240415945078868,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"5858529",1,1,0.285714285714286,0,0,0,0.375,0.181289521228546,0.39441652151566,0.345325076086693,0.306023485485785,0.0994800879026638,0.471105797160542,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"5542344",0,0,0,0,0,0,0.125,0.342874887082204,0.202152374487569,0.297065204008641,0.246586885711527,0.250254596130139,0.262824136907694,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"5243249",0,0,0.285714285714286,1,1,0,0.375,0.360433604336043,0.327384092147663,0.285611651254969,0.177741237825641,0.299994640081471,0.36780164596205,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"5105219",0,1,0,0,0,0,0,0.0714769647696477,0.327384092147663,0.531638309295729,0.17253210953614,0.0616390630862411,0.447564189809348,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"6689317",1,1,0,0,0,1,0.125,0.439814814814815,0.384696474166644,0.459679628550482,0.0197538444206158,0.456825856246985,0.400921951107887,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"6539707",1,0,0,1,1,0,0,0.17163504968383,0.384696474166644,0.58269394350681,0.495967136271743,0.0169909417376855,0.465442776169396,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"5297255",0,0,0,1,0,0,0.125,0.147583559168925,0.403684308916387,0.476594486636765,0.102868689245531,0.151632095192153,0.489116063259631,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"5315216",1,1,0.142857142857143,0,0,0,0.25,0.202235772357724,0.369164868198887,0.373885403612599,0.294996770647834,0.119686980757892,0.443234925516174,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"6035861",0,0,0,0,0,0,0,0.604618337850045,0.369164868198887,0.568857910784635,0.546532030389378,0.250200996944846,0.357120421266199,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"5061376",1,1,0,0,0,1,0.125,0.692299006323396,0.448139331023075,0.516196209572281,0.205214988256069,0.555287559629093,0.411618125821443,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"5223493",0,0,0.285714285714286,1,1,0,0.375,0.319218608852755,0.403684308916387,0.353580978359513,0.392666816962572,0.159403977059549,0.443531501229405,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"6779182",0,1,0.142857142857143,0,0,0,0.25,0.538617886178862,0.496184074170315,0.487037017480649,0.586641834387252,0.185881974593986,0.479103373774779,7,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"5703829",0,0,0.285714285714286,0,0,0,0.375,0.276422764227642,0.475193955717563,0.41728316213934,0.403364855561424,0.124993300101838,0.516027000601852,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"6621280",1,1,0,0,0,0,0.125,0.303297199638663,0.389615771979169,0.464061866430392,0.30995167814911,0.188508334673313,0.435053141700884,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"5489994",0,1,0,0,1,0,0.125,0.850383920505872,0.144840545851958,0.246010884365435,0,0.857962158975183,0.124940778470218,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5237346",0,1,0,0,1,0,0.125,0.328252032520325,0.358094170109738,0.435981618018831,0.349310192401647,0.187329152596881,0.40178111454494,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"5996416",0,1,0.142857142857143,0,1,0,0.25,0.426603432700994,0.327384092147663,0.336666299533753,0.147146148894049,0.372299941040896,0.353749665180379,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"5236508",0,1,0.142857142857143,0,1,1,0.25,0.498193315266486,0.575055202707034,0.557297478377433,0.513248917617541,0.208393632416787,0.555153976457412,6,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
"6807135",1,0,0.142857142857143,0,0,0,0.25,0.055103884372177,0.274450483781419,0.28951221186457,0.0723189633385602,0.0799163852709438,0.407359862284555,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"5945524",1,0,0,0,0,0,0,0.435241644083107,0.327384092147663,0.531638309295729,0.373857404496568,0.249933001018384,0.351996573614213,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"5584942",1,0,0.142857142857143,0,0,0,0.25,0.622177055103884,0.50992896656948,0.499281315633438,0.145067267904926,0.540226188561934,0.476617280683787,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"5377037",0,1,0,0,0,0,0,0.632678410117434,0.358094170109738,0.558995792125638,0.0993792560108089,0.581336763681192,0.342823877097799,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"5090501",0,1,0,0,0,0,0.125,0.604674796747967,0.29106182506756,0.376267592242842,0.200342344794896,0.487430991048936,0.289188801129017,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"5322574",0,0,0,1,1,0,0.125,0.573622402890696,0.189295031343679,0.285611651254969,0.204730342794229,0.45918422039985,0.206020687881026,7,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"5092185",0,1,0,0,0,0,0.125,0.763719512195122,0.481420144950433,0.545843672821346,0.949613094972675,0.0243340301227421,0.429808005354334,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"6577847",0,1,0.142857142857143,0,0,0,0.25,0.382904245709124,0.225617101665063,0.246010884365435,0.0984630865228917,0.361258508870665,0.274400223968277,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"5735789",1,0,0.142857142857143,1,0,0,0.25,0.408988256549232,0.265594778573122,0.281623432927854,0.108324108297444,0.378839041646567,0.30364469635605,7,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
"5345763",0,0,0,0,0,0,0.125,0.76733288166215,0.246607044439218,0.336666299533753,0,0.779117757410087,0.225078799495874,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"5010356",0,1,0,0,0,1,0,0.319105691056911,0.493317522625654,0.679456917272422,0.142681628858804,0.283003698343785,0.52152404841722,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"6390631",0,1,0,0,1,0,0,0.917852303523035,0.29106182506756,0.499281315633438,0,0.922013185399582,0.243102029044386,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"6832837",0,0,0.285714285714286,0,0,0,0.375,0.331583107497742,0.246607044439218,0.213654942346928,0.65462176173262,0.0361258508870665,0.304054392870322,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
