"CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_EMPLOYED","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","TARGET","EMPLOYMENT_STATUS_FLAG","EDUCATION_LEVEL","AGE"
"F",0,0,2,180000,"Working","Civil marriage","House / apartment",2379,0,0,0,"Accountants",4,"0","Working",2,31.4579055441478
"M",1,1,0,135000,"State servant","Married","House / apartment",789,0,0,0,"Core staff",2,"0","Working",4,53.1307323750856
"F",0,1,0,112500,"Working","Married","House / apartment",1378,0,0,0,"Medicine staff",2,"0","Working",2,48.7775496235455
"F",0,1,0,180000,"Commercial associate","Married","House / apartment",109,0,0,0,"Medicine staff",2,"0","Working",2,42.4503764544832
"M",1,1,0,157500,"Working","Civil marriage","House / apartment",237,1,1,0,"High skill tech staff",2,"0","Working",2,53.9876796714579
"F",0,0,1,180000,"Working","Married","Municipal apartment",359,1,1,0,"Laborers",3,"1","Working",2,28.7474332648871
"M",1,1,3,360000,"Commercial associate","Married","House / apartment",1520,0,0,0,"Drivers",5,"0","Working",4,42.1163586584531
"F",0,0,0,76500,"Working","Married","Rented apartment",1855,1,0,0,"Cooking staff",2,"0","Working",2,42.9158110882957
"M",1,1,0,112500,"Working","Married","House / apartment",480,1,0,0,"Drivers",2,"0","Working",2,27.4962354551677
"M",1,1,1,270000,"Working","Civil marriage","House / apartment",1625,0,0,0,"Managers",3,"0","Working",3,50.5297741273101
"F",0,1,0,90000,"Working","Married","House / apartment",1849,0,0,0,"Private service staff",2,"1","Working",2,49.0841889117043
"M",1,1,2,67500,"Working","Married","House / apartment",3924,0,1,0,"Laborers",4,"0","Working",2,40.6789869952088
"F",0,0,0,135000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,56.1067761806982
"F",0,1,0,67500,"Working","Widow","House / apartment",5030,1,1,0,"Unknown",1,"0","Working",2,56.0766598220397
"F",0,0,0,585000,"Commercial associate","Single / not married","Municipal apartment",12990,0,1,0,"Core staff",1,"0","Working",4,54.0369609856263
"M",0,1,0,81000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,64.6050650239562
"M",1,1,0,247500,"Working","Married","House / apartment",3933,0,0,0,"Drivers",2,"0","Working",2,56.2464065708419
"F",0,0,0,225000,"Pensioner","Single / not married","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,65.4866529774127
"F",1,0,1,157500,"Working","Single / not married","House / apartment",1522,0,0,1,"High skill tech staff",2,"1","Working",2,31.9507186858316
"M",0,1,0,45000,"Working","Married","House / apartment",5675,1,1,0,"Laborers",2,"0","Working",2,47.8740588637919
"M",0,1,1,225000,"Commercial associate","Married","House / apartment",1744,0,0,0,"Laborers",3,"0","Working",2,44.4243668720055
"M",0,0,0,157500,"Commercial associate","Married","House / apartment",671,0,0,0,"Laborers",2,"0","Working",4,35.0225872689938
"F",0,1,0,112500,"Pensioner","Separated","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",4,62.2642026009582
"M",1,1,0,315000,"Commercial associate","Single / not married","House / apartment",818,0,0,1,"Core staff",1,"0","Working",4,27.9808350444901
"M",0,1,0,67500,"Working","Civil marriage","House / apartment",4126,1,1,0,"Unknown",2,"0","Working",2,40.9226557152635
"F",0,1,0,82800,"Pensioner","Widow","House / apartment",0,0,1,0,"Retired",1,"0","Not_Working",2,63.8412046543463
"F",1,1,0,112500,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,56.9034907597536
"F",0,1,0,90000,"Pensioner","Married","Municipal apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,58.1190965092402
"M",1,0,0,135000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,65.2813141683778
"M",0,1,1,225000,"Working","Married","House / apartment",1147,0,0,1,"Laborers",3,"1","Working",2,27.9069130732375
"M",1,1,0,225000,"Commercial associate","Married","House / apartment",849,0,0,0,"Managers",2,"0","Working",4,44.9171800136893
"M",1,0,0,202500,"Commercial associate","Single / not married","House / apartment",1475,1,0,0,"Unknown",1,"0","Working",2,41.8562628336756
"F",0,0,1,225000,"Commercial associate","Married","House / apartment",1944,1,1,0,"Private service staff",3,"1","Working",2,43.5318275154004
"M",1,0,0,141750,"Commercial associate","Married","Office apartment",1155,1,0,0,"Core staff",2,"1","Working",2,23.2060232717317
"F",0,1,0,103500,"Pensioner","Widow","House / apartment",0,0,1,0,"Retired",1,"0","Not_Working",2,58.4531143052704
"F",1,1,1,315000,"Commercial associate","Civil marriage","House / apartment",382,0,0,0,"Private service staff",3,"0","Working",4,29.574264202601
"M",0,1,0,90000,"Working","Married","Municipal apartment",1972,0,0,0,"Laborers",2,"0","Working",1,55.5592060232717
"F",0,1,0,49500,"Pensioner","Widow","House / apartment",0,0,1,0,"Retired",1,"0","Not_Working",2,66.0999315537303
"M",0,1,0,135000,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,53.409993155373
"M",0,1,0,90000,"Working","Married","House / apartment",1417,0,0,0,"Laborers",2,"0","Working",2,40.1560574948665
"M",0,1,2,157500,"Working","Married","House / apartment",1436,0,0,0,"Laborers",4,"0","Working",2,41.1526351813826
"M",1,1,0,225000,"Commercial associate","Single / not married","House / apartment",4257,0,0,0,"Managers",1,"0","Working",4,33.9822039698836
"F",0,1,1,85500,"Working","Married","House / apartment",309,0,0,0,"Accountants",3,"0","Working",2,46.8939082819986
"M",1,1,0,112500,"Working","Single / not married","House / apartment",761,0,0,0,"Laborers",1,"0","Working",2,32.4900752908966
"F",0,1,0,63000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",4,57.5359342915811
"F",0,0,0,81000,"State servant","Married","With parents",4668,1,1,0,"Core staff",2,"1","Working",2,37.8261464750171
"M",1,1,1,157500,"Working","Married","House / apartment",1335,0,1,0,"Low-skill Laborers",3,"0","Working",2,27.8521560574949
"F",0,1,0,157500,"Commercial associate","Married","House / apartment",5168,1,1,0,"Sales staff",2,"0","Working",2,61.6837782340862
"F",1,1,0,144000,"Working","Single / not married","House / apartment",250,0,1,0,"Unknown",1,"0","Working",2,53.9055441478439
"F",0,1,2,135000,"Working","Married","House / apartment",425,0,0,0,"Laborers",4,"0","Working",2,30.1327857631759
"M",1,1,0,157500,"Working","Married","House / apartment",270,0,0,0,"High skill tech staff",2,"0","Working",2,37.1827515400411
"F",0,0,0,135000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,55.3182751540041
"M",0,1,0,202500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,54.8254620123203
"M",0,1,1,121500,"Working","Married","House / apartment",1881,1,0,0,"Drivers",3,"0","Working",2,44.3805612594114
"M",0,1,1,315000,"Commercial associate","Married","House / apartment",2060,0,1,0,"Managers",3,"0","Working",4,41.8672142368241
"M",1,0,2,180000,"Working","Married","House / apartment",3238,0,0,0,"Unknown",4,"1","Working",4,37.3141683778234
"M",0,1,0,135000,"Working","Married","House / apartment",7514,0,1,0,"Laborers",2,"0","Working",2,42.4941820670773
"F",0,1,1,157500,"Commercial associate","Separated","House / apartment",3498,0,0,0,"Sales staff",2,"0","Working",2,47.2032854209446
"F",0,0,0,67500,"State servant","Married","With parents",944,0,1,0,"Laborers",2,"0","Working",2,34.4120465434634
"M",1,1,0,90000,"Commercial associate","Separated","House / apartment",788,0,0,0,"Security staff",1,"0","Working",2,51.4880219028063
"F",1,1,0,130500,"State servant","Married","House / apartment",605,0,0,0,"Accountants",2,"0","Working",2,51.6769336071184
"F",0,0,1,225000,"Working","Married","Municipal apartment",3514,0,0,1,"High skill tech staff",3,"1","Working",4,30.6967830253251
"F",0,1,1,157500,"Working","Married","House / apartment",2468,0,1,0,"Medicine staff",3,"0","Working",2,48.5366187542779
"M",1,0,1,270000,"Working","Married","House / apartment",2982,0,0,0,"Managers",3,"0","Working",2,47.3593429158111
"F",0,0,0,126000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,61.4428473648186
"F",0,0,0,225000,"Commercial associate","Married","House / apartment",3741,0,0,0,"Laborers",2,"0","Working",2,48.9308692676249
"M",1,0,1,135000,"State servant","Married","House / apartment",3133,0,0,0,"High skill tech staff",3,"0","Working",4,32.0657084188912
"M",0,1,1,315000,"Commercial associate","Married","House / apartment",478,0,0,0,"Unknown",3,"0","Working",2,49.5468856947296
"M",0,0,2,157500,"Working","Married","House / apartment",747,0,1,0,"Laborers",4,"0","Working",4,26.3764544832307
"M",0,1,0,135000,"Commercial associate","Married","House / apartment",547,1,0,0,"Laborers",2,"1","Working",2,36.9883641341547
"F",0,1,0,195750,"Pensioner","Widow","House / apartment",0,0,1,0,"Retired",1,"0","Not_Working",2,59.8685831622177
"F",1,1,0,265500,"Working","Married","House / apartment",2699,1,1,0,"Laborers",2,"0","Working",3,32.1013004791239
"M",0,1,2,180000,"Working","Married","House / apartment",2764,0,0,0,"Laborers",4,"0","Working",2,37.5277207392197
"F",1,1,2,135000,"State servant","Married","House / apartment",2826,0,0,0,"Unknown",4,"0","Working",2,33.1115674195756
"F",1,1,0,81000,"Working","Married","House / apartment",774,0,0,0,"Unknown",2,"0","Working",2,40.0136892539357
"M",0,0,0,67500,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,53.0896646132786
"F",1,1,1,247500,"Working","Married","House / apartment",2801,1,1,0,"Low-skill Laborers",3,"0","Working",2,43.4496919917864
"M",0,1,0,90000,"Working","Married","House / apartment",4474,1,1,0,"Laborers",2,"0","Working",2,49.5030800821355
"M",1,1,0,270000,"Working","Separated","House / apartment",237,0,0,1,"Drivers",1,"0","Working",2,50.6365503080082
"F",1,1,1,225000,"Commercial associate","Married","House / apartment",2000,0,0,0,"Accountants",3,"0","Working",4,32.0355920602327
"F",0,1,0,279000,"Commercial associate","Civil marriage","House / apartment",3257,0,1,1,"Managers",2,"1","Working",4,28.6926762491444
"M",1,1,2,247500,"Working","Married","House / apartment",1506,0,0,0,"Laborers",4,"0","Working",2,48.3367556468172
"M",1,1,0,103500,"Working","Married","House / apartment",5344,0,0,0,"Laborers",2,"0","Working",2,57.4127310061602
"F",0,0,0,90000,"Working","Civil marriage","House / apartment",1546,0,0,0,"Sales staff",2,"0","Working",2,24.8624229979466
"F",0,1,0,67500,"State servant","Separated","House / apartment",1030,1,0,0,"Cleaning staff",1,"0","Working",2,31.1211498973306
"M",0,1,2,135000,"Working","Married","House / apartment",3460,0,0,1,"Laborers",4,"0","Working",2,43.3237508555784
"F",1,1,0,360000,"Working","Separated","House / apartment",4704,0,0,0,"Managers",1,"0","Working",4,50.3846680355921
"F",0,0,1,162000,"Commercial associate","Single / not married","House / apartment",1222,1,1,0,"Sales staff",2,"0","Working",2,44.186173853525
"F",0,1,0,256500,"Working","Single / not married","House / apartment",847,0,0,0,"Security staff",1,"0","Working",2,54.2833675564682
"F",1,1,2,180000,"Working","Civil marriage","House / apartment",2819,0,0,0,"Laborers",4,"1","Working",2,38.8418891170431
"M",0,1,0,211500,"Working","Civil marriage","House / apartment",200,0,0,0,"Laborers",2,"0","Working",2,27.2635181382615
"F",0,1,0,90000,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,64.3285420944559
"F",0,1,0,112500,"Working","Married","House / apartment",3154,0,1,0,"Managers",2,"0","Working",4,55.1786447638604
"F",0,1,0,90000,"Working","Separated","House / apartment",3319,0,0,0,"Unknown",1,"0","Working",2,52.1341546885695
"M",1,1,0,157500,"State servant","Married","House / apartment",1748,0,0,0,"Managers",2,"0","Working",2,43.64681724846
"F",1,1,0,112500,"Pensioner","Civil marriage","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",1,67.0280629705681
"M",0,1,0,180000,"Working","Married","House / apartment",224,0,0,0,"Laborers",2,"0","Working",2,51.8822724161533
"M",1,0,0,270000,"Working","Married","With parents",2083,0,0,0,"Drivers",2,"1","Working",4,29.8425735797399
"F",0,1,0,405000,"Commercial associate","Married","With parents",3400,1,1,0,"Laborers",2,"0","Working",2,39.9315537303217
"M",0,1,1,202500,"Working","Married","House / apartment",1469,0,0,1,"Laborers",3,"1","Working",2,27.8850102669405
"F",0,1,0,157500,"Working","Married","House / apartment",506,1,0,0,"Unknown",2,"0","Working",2,37.1334702258727
"F",0,1,0,193500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",4,61.2457221081451
"F",0,1,0,157500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,65.1170431211499
"F",0,1,1,711000,"State servant","Separated","House / apartment",2617,0,1,0,"Managers",2,"0","Working",4,48.9226557152635
"F",1,1,0,135000,"Working","Single / not married","House / apartment",5056,0,0,0,"Sales staff",1,"0","Working",2,53.7221081451061
"M",0,0,0,225000,"Commercial associate","Single / not married","Municipal apartment",519,0,0,1,"High skill tech staff",1,"1","Working",3,40.6899383983573
"M",1,1,1,225000,"Working","Married","House / apartment",3716,1,0,0,"High skill tech staff",3,"0","Working",2,28.7967145790554
"F",0,0,2,99000,"Working","Married","House / apartment",239,1,1,0,"Laborers",4,"0","Working",2,28.0903490759754
"F",0,1,0,225000,"Working","Married","House / apartment",1697,0,0,0,"Sales staff",2,"0","Working",2,51.419575633128
"M",0,1,0,157500,"Working","Married","House / apartment",5417,0,0,0,"Laborers",2,"0","Working",2,46.798083504449
"M",0,1,0,112500,"Commercial associate","Single / not married","House / apartment",2538,0,0,0,"Laborers",1,"0","Working",2,29.927446954141
"F",0,1,0,202500,"Commercial associate","Separated","House / apartment",3072,1,0,0,"Accountants",1,"0","Working",4,45.9794661190965
"M",1,1,0,900000,"State servant","Separated","House / apartment",7036,0,1,1,"Core staff",1,"0","Working",5,56.041067761807
"M",1,0,0,180000,"Commercial associate","Single / not married","House / apartment",6851,0,0,0,"Unknown",1,"0","Working",2,55.8028747433265
"F",0,1,0,67500,"Working","Married","House / apartment",705,0,0,0,"Sales staff",2,"0","Working",2,33.5167693360712
"F",0,0,0,144000,"Commercial associate","Married","Municipal apartment",2448,1,1,0,"Security staff",2,"1","Working",4,50.694045174538
"F",1,1,0,90000,"Working","Single / not married","With parents",126,0,0,1,"Unknown",1,"0","Working",3,24.3340177960301
"M",0,1,0,121500,"Working","Civil marriage","With parents",241,0,0,1,"Unknown",2,"0","Working",3,23.0609171800137
"M",1,1,0,144000,"Working","Single / not married","House / apartment",227,1,1,0,"Laborers",1,"0","Working",2,34.2094455852156
"F",0,1,0,225000,"Pensioner","Civil marriage","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,60.4626967830253
"F",0,1,0,112500,"Working","Married","House / apartment",203,1,0,0,"Core staff",2,"0","Working",2,49.0349075975359
"F",0,0,0,270000,"Commercial associate","Married","Municipal apartment",9731,0,0,0,"Medicine staff",2,"0","Working",2,46.984257357974
"F",1,1,0,81000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,58.031485284052
"F",0,0,0,270000,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,59.8521560574949
"M",1,1,0,315000,"Commercial associate","Married","House / apartment",533,1,1,0,"Laborers",2,"0","Working",4,33.1690622861054
"F",0,1,1,96750,"Commercial associate","Single / not married","House / apartment",5944,0,0,0,"Laborers",2,"0","Working",2,40.7364818617385
"M",1,1,0,225000,"Working","Married","House / apartment",2025,0,0,0,"Drivers",2,"0","Working",3,28.3449691991786
"F",1,1,0,405000,"Commercial associate","Single / not married","House / apartment",2444,0,0,1,"High skill tech staff",1,"0","Working",4,28.1752224503765
"F",0,0,0,171000,"Working","Widow","House / apartment",1723,1,1,0,"Laborers",1,"1","Working",3,46.9486652977413
"M",1,0,0,450000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",4,64.8104038329911
"F",0,1,0,103500,"Pensioner","Widow","House / apartment",0,0,1,0,"Retired",1,"0","Not_Working",2,63.2005475701574
"F",1,0,0,202500,"Working","Separated","House / apartment",2437,0,0,0,"Laborers",1,"0","Working",2,41.6810403832991
"F",0,0,0,180000,"Commercial associate","Single / not married","Municipal apartment",7156,0,0,0,"Core staff",1,"0","Working",2,46.8692676249144
"F",0,0,0,405000,"Commercial associate","Married","House / apartment",2792,0,0,0,"Private service staff",2,"1","Working",2,41.7549623545517
"F",0,1,0,247500,"Commercial associate","Married","House / apartment",5840,0,0,0,"Sales staff",2,"0","Working",4,48.870636550308
"F",0,1,0,112500,"Pensioner","Civil marriage","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,63.668720054757
"F",0,1,0,112500,"Working","Married","House / apartment",2483,0,0,0,"Laborers",2,"0","Working",1,34.8008213552361
"F",1,1,0,207000,"Working","Married","House / apartment",666,0,1,0,"Core staff",2,"0","Working",4,43.8521560574949
"M",0,1,0,202500,"Pensioner","Civil marriage","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",4,64.8898015058179
"F",1,1,1,225000,"Working","Married","House / apartment",229,0,0,0,"Unknown",3,"0","Working",4,35.006160164271
"M",1,1,0,225000,"Working","Single / not married","House / apartment",975,0,1,0,"Sales staff",1,"0","Working",2,29.9411362080767
"F",0,1,0,67500,"Working","Married","House / apartment",1252,0,0,0,"Sales staff",2,"1","Working",4,33.2265571526352
"F",0,1,0,90000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,66.1601642710472
"M",1,1,0,193500,"Commercial associate","Civil marriage","House / apartment",1534,0,0,0,"Drivers",2,"0","Working",3,51.8850102669405
"F",1,1,0,337500,"Working","Married","House / apartment",1775,1,1,0,"Managers",2,"0","Working",2,36.1478439425051
"F",1,1,0,112500,"Working","Married","House / apartment",2625,1,1,0,"Sales staff",2,"0","Working",2,41.6043805612594
"F",0,1,2,90000,"Commercial associate","Married","House / apartment",864,0,0,0,"Sales staff",4,"0","Working",2,38.8993839835729
"M",0,1,3,540000,"State servant","Married","House / apartment",6182,0,0,0,"Unknown",5,"0","Working",4,44.3066392881588
"M",0,1,0,157500,"Commercial associate","Married","House / apartment",1446,0,0,0,"Laborers",2,"0","Working",2,47.3921971252567
"M",1,0,1,225000,"Working","Married","House / apartment",2973,0,1,0,"Unknown",3,"0","Working",4,47.2279260780287
"F",0,1,0,202500,"State servant","Married","Office apartment",4245,0,1,0,"High skill tech staff",2,"0","Working",4,33.1115674195756
"F",1,1,0,90000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,67.854893908282
"M",0,1,1,261000,"State servant","Married","House / apartment",1157,1,0,0,"Core staff",3,"0","Working",4,40.7857631759069
"F",0,1,0,112500,"Working","Single / not married","House / apartment",1368,0,0,0,"Sales staff",1,"0","Working",2,35.5044490075291
"F",0,0,0,157500,"Working","Married","Rented apartment",921,0,0,1,"Managers",2,"0","Working",4,30.072553045859
"F",1,0,2,67500,"Working","Separated","With parents",1077,0,0,0,"Core staff",3,"0","Working",2,33.6646132785763
"F",1,1,2,112500,"Working","Married","House / apartment",3314,1,0,0,"Sales staff",4,"0","Working",2,33.0540725530459
"F",0,1,1,112500,"Working","Married","Rented apartment",748,0,0,0,"Medicine staff",3,"0","Working",2,24.7748117727584
"F",0,0,0,108000,"Working","Single / not married","With parents",378,0,0,0,"Sales staff",1,"0","Working",4,27.1211498973306
"F",0,1,0,112500,"Working","Widow","House / apartment",4836,0,0,0,"Core staff",1,"0","Working",4,50.8227241615332
"F",1,0,0,135000,"Commercial associate","Married","House / apartment",422,0,0,0,"Cooking staff",2,"0","Working",2,40.7227926078029
"F",0,0,0,180000,"Commercial associate","Married","House / apartment",721,1,0,0,"Sales staff",2,"0","Working",2,44.3641341546886
"F",0,1,1,202500,"Commercial associate","Married","House / apartment",352,0,1,0,"Unknown",3,"1","Working",2,36.703627652293
"F",0,0,0,81000,"Pensioner","Single / not married","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,67.5509924709103
"F",0,1,1,90000,"Working","Married","House / apartment",352,0,0,0,"Sales staff",3,"0","Working",2,39.0444900752909
"F",0,1,0,270000,"Commercial associate","Single / not married","House / apartment",3354,0,0,0,"Sales staff",1,"1","Working",2,46.757015742642
"F",0,1,1,81000,"Working","Married","House / apartment",2778,0,1,0,"Unknown",3,"1","Working",2,40.9883641341547
"M",1,0,0,229500,"Commercial associate","Married","House / apartment",2234,0,0,0,"Managers",2,"1","Working",4,64.8925393566051
"F",1,0,0,99000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",4,59.2060232717317
"F",1,1,0,112500,"State servant","Married","House / apartment",10305,0,0,0,"Core staff",2,"0","Working",2,47.1895961670089
"M",1,0,0,184500,"Working","Married","House / apartment",12063,1,0,0,"Unknown",2,"0","Working",4,56.3093771389459
"M",0,0,0,144000,"Working","Married","House / apartment",4338,0,0,0,"Laborers",2,"0","Working",3,37.1635865845311
"F",0,0,0,112500,"Working","Married","House / apartment",9756,1,1,0,"Medicine staff",2,"0","Working",2,48.041067761807
"M",0,1,0,315000,"Working","Married","House / apartment",708,1,1,0,"Unknown",2,"0","Working",2,55.8247775496235
"F",1,1,2,135000,"Working","Married","With parents",2359,0,0,0,"Sales staff",4,"0","Working",2,27.3757700205339
"F",0,0,0,112500,"Working","Married","House / apartment",4159,0,0,0,"Laborers",2,"0","Working",2,38.2505133470226
"M",1,1,0,450000,"Working","Married","House / apartment",1091,0,0,0,"Managers",2,"0","Working",4,53.8562628336756
"F",0,1,0,112500,"Working","Married","House / apartment",625,0,1,0,"Sales staff",2,"0","Working",2,43.211498973306
"M",1,0,0,112500,"Commercial associate","Widow","House / apartment",3437,1,0,0,"Drivers",1,"0","Working",2,47.0992470910335
"F",0,0,0,90000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",4,59.0554414784394
"F",0,0,0,76500,"Working","Married","House / apartment",999,1,0,0,"Managers",2,"1","Working",2,38.8884325804244
"F",0,1,0,157500,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",4,62.3600273785079
"M",1,0,2,112500,"Working","Married","House / apartment",3813,0,0,0,"Managers",4,"0","Working",3,42.4503764544832
"M",0,0,0,171000,"Commercial associate","Single / not married","House / apartment",166,1,1,0,"High skill tech staff",1,"1","Working",3,31.7864476386037
"F",0,1,0,247500,"Commercial associate","Married","House / apartment",5524,0,0,0,"Laborers",2,"0","Working",2,48.9199178644764
"F",1,1,0,450000,"Commercial associate","Married","House / apartment",2023,0,0,0,"Unknown",2,"0","Working",4,30.1190965092402
"M",0,1,0,121500,"Working","Single / not married","House / apartment",1494,0,0,0,"Managers",1,"0","Working",3,22.3299110198494
"F",1,0,0,94500,"Pensioner","Civil marriage","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,59.5865845311431
"F",0,1,0,67500,"Pensioner","Single / not married","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",4,56.6297056810404
"F",0,1,0,157500,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,67.9151266255989
"F",0,0,0,180000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,63.3593429158111
"F",1,1,2,72000,"Working","Married","House / apartment",3809,0,0,0,"Laborers",4,"0","Working",2,29.4401095140315
"M",0,1,1,202500,"Working","Separated","House / apartment",3143,0,0,0,"Laborers",2,"0","Working",2,51.8028747433265
"M",1,0,0,90000,"Commercial associate","Single / not married","House / apartment",249,0,1,0,"Laborers",1,"0","Working",2,29.7138945927447
"F",0,1,0,180000,"State servant","Widow","House / apartment",7130,0,0,0,"Unknown",1,"0","Working",2,54.5051334702259
"F",0,1,1,180000,"State servant","Civil marriage","House / apartment",1492,0,0,0,"Core staff",3,"0","Working",4,27.1786447638604
"F",0,1,1,337500,"Commercial associate","Single / not married","House / apartment",8264,0,0,1,"Unknown",2,"0","Working",2,54.9075975359343
"F",0,1,0,157500,"Working","Married","House / apartment",1782,0,0,0,"Core staff",2,"1","Working",2,51.8083504449008
"F",0,1,0,202500,"Working","Separated","With parents",2488,0,0,1,"Accountants",1,"0","Working",4,42.1081451060917
"M",1,0,0,225000,"State servant","Married","House / apartment",1491,1,0,0,"Laborers",2,"0","Working",2,34.4777549623546
"F",1,1,0,135000,"Working","Married","House / apartment",11380,0,0,0,"Core staff",2,"0","Working",2,58.403832991102
"F",0,1,1,202500,"Commercial associate","Married","House / apartment",4841,1,1,0,"Sales staff",1,"0","Working",2,43.5455167693361
"M",1,1,0,450000,"Working","Married","House / apartment",2601,0,0,0,"Laborers",2,"0","Working",4,35.2717316906229
"F",0,1,0,90000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"1","Not_Working",2,58.943189596167
"F",1,1,1,126000,"Commercial associate","Married","House / apartment",2008,1,1,0,"Unknown",3,"0","Working",4,29.3141683778234
"M",1,0,1,337500,"Working","Married","House / apartment",1182,0,0,0,"Laborers",3,"0","Working",2,43.8302532511978
"F",1,0,1,225000,"Working","Civil marriage","House / apartment",735,0,0,0,"Core staff",3,"0","Working",4,31.4880219028063
"F",0,1,0,202500,"Working","Married","House / apartment",1302,1,0,0,"Waiters/barmen staff",2,"0","Working",4,35.6331279945243
"F",0,1,0,81000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,56.7611225188227
"F",0,0,0,157500,"Working","Single / not married","House / apartment",1661,1,1,0,"Unknown",1,"0","Working",2,52.2464065708419
"F",0,1,0,157500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,62.1574264202601
"F",0,1,1,135000,"State servant","Married","House / apartment",4441,0,0,0,"Unknown",3,"0","Working",2,43.564681724846
"M",1,1,0,166500,"Working","Married","House / apartment",2735,0,0,1,"Laborers",2,"0","Working",2,40.498288843258
"M",0,1,0,202500,"Commercial associate","Married","House / apartment",4242,0,1,0,"Drivers",2,"0","Working",2,64.9828884325804
"F",0,1,0,90000,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,64.2847364818617
"F",1,1,0,180000,"Commercial associate","Single / not married","House / apartment",833,0,0,0,"Managers",1,"0","Working",4,25.7960301163587
"F",0,1,0,162000,"Working","Married","House / apartment",1863,0,0,0,"Laborers",2,"0","Working",2,41.138945927447
"F",0,1,0,112500,"Working","Married","House / apartment",1919,0,0,0,"Sales staff",2,"0","Working",2,42.5763175906913
"M",1,1,0,76500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",4,62.7077344284736
"F",1,0,1,67500,"Working","Separated","House / apartment",3112,1,1,0,"Accountants",2,"0","Working",2,28.4106776180698
"M",1,0,1,270000,"Working","Married","House / apartment",1764,0,0,0,"Managers",3,"0","Working",4,41.6728268309377
"M",0,0,0,148500,"Working","Married","With parents",918,1,0,0,"Drivers",2,"0","Working",2,22.6803559206023
"F",0,1,0,130500,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",1,56.0903490759754
"F",0,1,0,135000,"Working","Married","House / apartment",423,0,0,1,"High skill tech staff",2,"0","Working",2,52.829568788501
"M",1,1,0,292500,"Working","Married","House / apartment",2065,0,0,0,"Drivers",2,"0","Working",2,32.7200547570157
"F",0,0,0,135000,"Working","Separated","House / apartment",3768,1,1,0,"Accountants",1,"0","Working",4,48.5667351129363
"F",0,0,1,76500,"Commercial associate","Married","House / apartment",4624,0,0,0,"Medicine staff",3,"1","Working",2,33.9301848049281
